theta_deg,U_ground,zero_eig_ground,Fc_ground_plus,hard_ground_plus,soft_ground_plus,Fc_ground_minus,hard_ground_minus,soft_ground_minus,U_meta,zero_eig_meta,Fc_meta_plus,hard_meta_plus,soft_meta_plus,Fc_meta_minus,hard_meta_minus,soft_meta_minus,DeltaU0,DeltaF_plus,DeltaF_minus
1.27,-0.5855282882036895,14.897548998470953,3.189037644408381,14.403065522604972,-2.1788126858268697e-15,1.30528344132581,23.28054979516986,-6.345250862824052e-17,-0.26160370697952967,5.919069145507286,0.2083521813697967,11.773284590630116,-2.313944722341795e-15,0.6040922211226811,11.22651925919131,1.5543122344752192e-15,0.32392458122415985,2.980685463038584,0.701191220203129
1.28,-0.5844794912177406,14.873190841262364,3.184321708063521,14.367547680195447,1.942890293094024e-15,1.3034200198922243,23.233644150150553,5.725883431132762e-16,-0.26119645574360034,5.9154723919454595,0.20848466701210205,11.76267864168694,7.834067968718727e-16,0.6044668374449842,11.21530961847106,3.406996906818449e-15,0.3232830354741402,2.975837041051419,0.6989531824472401
1.29,-0.5834235988278555,14.848658257544452,3.1795683181209005,14.331832162147732,1.6653345369377348e-15,1.3015417321502396,23.186449221439695,1.1395155415235784e-15,-0.2607861540899199,5.91181785340633,0.2086161225668678,11.75193584983474,-1.3101888687470573e-15,0.6048383765093079,11.203961927968143,-1.8457457784393227e-15,0.32263744473793565,2.9709521955540326,0.6967033556409317
1.3,-0.5823606369116275,14.823951659799924,3.1747774914141615,14.295920678160016,-5.967448757360216e-16,1.2996485812083043,23.138966681123662,-1.7980582470253793e-15,-0.2603728064810274,5.908104984680112,0.20874650350171225,11.741055364019044,-1.8236551591749306e-15,0.6052067089530394,11.192475415091774,2.5951463200613034e-15,0.32198783043060014,2.966030987912449,0.6944418722552649
1.31,-0.5812906315234246,14.799071464506296,3.169949245866626,14.259814944165074,2.7755575615628914e-16,1.2977405705170308,23.091198208201426,2.1028567003477348e-16,-0.25995641745235637,5.904333241601677,0.20887576512341724,11.730036340379613,-7.816415802097947e-16,0.6055717049550307,11.180849315051155,2.1788126858268697e-15,0.32133421407106827,2.9610734807432086,0.6921688655620002
1.32,-0.58021360889379,14.774018092148582,3.165083600507432,14.223516682177534,-4.440892098500626e-16,1.2958177038749277,23.04314548846909,4.762167460229446e-16,-0.2595369916128968,5.900502081149359,0.20900386258353393,11.718877942468033,1.6911645949060179e-15,0.6059332342521696,11.169082871080295,4.808653475407709e-15,0.32067661728089325,2.956079737923898,0.6898844696227581
1.33,-0.5791295954288354,14.748791967231654,3.1601805754874532,14.18702762014113,1.2628786905111156e-15,1.2938799854341219,22.994810214404044,2.1668386045680093e-15,-0.25911453364585124,5.896610961543492,0.20913075088406605,11.707579341463077,-4.1224564147274764e-16,0.6062911661563836,11.157175334660568,-4.760081218080359e-15,0.3200150617829841,2.951049824603387,0.6875888192777383
1.34,-0.5780386177096283,14.723393518292625,3.1552401920950417,14.150349491776533,1.3183898417423734e-15,1.2919274197060673,22.946194085049363,-2.0083303645329967e-15,-0.25868904830929085,5.8926593423450395,0.20925638488321996,11.6961397163843,-8.888141179270396e-16,0.6066453695718695,11.145125965741492,7.029099524658022e-15,0.31934956940033743,2.945983807211822,0.6852820501341977
1.35,-0.5769407024915735,14.697823177913014,3.1502624727717223,14.113484036427735,7.632783294297951e-16,1.289960011567224,22.89729880589804,4.3853987349612607e-16,-0.2582605404368041,5.888646684553849,0.2093807193012152,11.684558254303457,-1.569382221156294e-15,0.6069957130125031,11.132934032959584,-6.00908212078366e-15,0.3186801620547694,2.940881753470507,0.682964298554721
1.36,-0.5758358767037908,14.67208138273087,3.1452474411279305,14.076432998907034,1.0269562977782698e-15,1.2879777662647351,22.848126088777395,-2.2444801856121802e-15,-0.257829014938145,5.884572450707019,0.20950370872616128,11.672834150553982,7.753269495880139e-16,0.6073420646192264,11.12059881385586,2.491062911502695e-15,0.3180068617656458,2.9357437324017694,0.6806357016455088
1.37,-0.5747241674484848,14.646168573452778,3.140195121958337,14.039198129342093,-5.551115123125783e-16,1.285980689422081,22.798677651733463,1.4496918070280515e-15,-0.25739447679987953,5.880436104976932,0.209625307620007,11.660966608938141,2.3113610600944325e-15,0.6076842921781469,11.108119595090379,1.2281842209915794e-15,0.3173296906486052,2.93056981433833,0.6782963972439342
1.3800000000000001,-0.5736056020003096,14.620085194865645,3.1351055412573716,14.00178118301961,-9.43689570931383e-16,1.2839687870447065,22.748955218915306,-1.044698673407932e-15,-0.2569569310860232,5.876237113269243,0.20974547032454516,11.648954841932104,-3.3819886825672395e-15,0.6080222631380995,11.095495672656027,1.8735013540549517e-16,0.31664867091428645,2.9253600709328262,0.675946523906607
1.3900000000000001,-0.5724802078057284,14.593831695848472,3.1299787262343393,13.964183920231296,1.1379786002407855e-15,1.2819420655256324,22.69896052045963,-1.4008180059714784e-15,-0.2565163829386794,5.87197494332054,0.2098641510674828,11.636798070888798,2.095949146662876e-16,0.6083558446292934,11.082726352088592,2.633310236532793e-15,0.315963824867049,2.9201145751668562,0.673586220896339
1.4000000000000001,-0.5713480124823679,14.567408529383922,3.124814705328681,13.92640810611709,1.1102230246251565e-16,1.279900531651048,22.64869529237526,-2.5504742259395852e-15,-0.2560728375786729,5.867649064795995,0.20998130396857048,11.624495526238313,-8.234646790134231e-16,0.6086849034812262,11.0698109486766,-6.151329445813758e-15,0.315275174903695,2.9148334013601107,0.6712156281698217
1.41,-0.570209043818365,14.54081615256981,3.119613508224841,13.888455510510308,-5.551115123125783e-16,1.2778441926058814,22.598161276427863,-2.948814127517259e-15,-0.2556263003061779,5.863258949386616,0.21009688304580865,11.612046447686136,1.98723289139926e-15,0.6090093062416984,11.056748787666884,9.575673587391975e-15,0.3145827435121871,2.9095166251790325,0.6688348863641831
1.42,-0.569063329771711,14.51405502663038,3.114375165867305,13.85032790777987,1.8041124150158794e-15,1.2757730559793368,22.54736022002467,-2.2407562052595767e-15,-0.2551767765013431,5.858804070906402,0.21021084222169148,11.599450084408891,1.279385033312497e-15,0.6093289191951126,11.04353920446999,-7.008282842946301e-15,0.3138865532703679,2.9041643236456136,0.6664441367842242
1.43,-0.5679108984695862,14.487125616927509,3.1090997104752462,13.812027076674351,1.762479051592436e-15,1.2736871297704164,22.496293876099358,-1.5375367469548477e-15,-0.25472427162491285,5.854283905389155,0.21032313532952943,11.58670569524755,7.695478555471346e-16,0.6096436083817371,11.030181544861414,5.745404152435185e-15,0.31318662684467335,2.8987765751457166,0.6640435213886793
1.44,-0.566751778207692,14.460028392971713,3.1037871755570716,13.773554800165467,-1.609823385706477e-15,1.2715864223934155,22.44496400299714,8.38882160961109e-16,-0.2542687912188426,5.8496979311851085,0.21043371611982226,11.573812548898417,2.0921601565315707e-15,0.6099532396167564,11.016675165181539,-4.2327252813834093e-16,0.31248298698884935,2.8933534594372494,0.6616331827766591
1.45,-0.565585997449575,14.432763828433002,3.0984375959249735,13.734912865289886,-2.1510571102112408e-15,1.2694709426833777,22.393372364359692,8.732075358738791e-16,-0.25381034090691,5.845045629057212,0.21054253826668604,11.560769924101173,-1.2425825105454816e-16,0.6102576785095744,11.003019432532682,6.012551567735613e-15,0.31177565654266504,2.8878950576582874,0.6592132641738033
1.46,-0.5644135848259483,14.405332401151705,3.093051007709333,13.696103062991224,-1.9567680809018384e-15,1.2673406999015484,22.341520729010796,1.217849148485656e-15,-0.25334892639532314,5.840326482277263,0.2106495553743508,11.547577109824765,-2.771934378131011e-16,0.610556790483137,10.98921372497431,-7.934625179117916e-15,0.31106465843062514,2.8824014523349826,0.6567839094184114
1.47,-0.5632345691340024,14.377734593148887,3.087627448372664,13.65712718796388,-1.8735013540549517e-15,1.2651957037407708,22.28941087084156,5.670870758790964e-16,-0.2528845534733204,5.835539976721426,0.21075472098369671,11.534233405450294,-9.241008752349433e-16,0.6108504407938902,10.975257431714475,-3.5388358909926865e-15,0.310350015660682,2.876872727388967,0.6543452629468807
1.48,-0.5620489793367156,14.349970890636868,3.0821669567237833,13.617987038493895,-2.275957200481571e-15,1.26303596433087,22.23704456869619,-1.0722117858424094e-15,-0.2524172280137708,5.8306856009659205,0.21085798857886082,11.520738120951542,-1.4662500305974522e-15,0.6111384945514464,10.961149953299833,3.2057689836051395e-15,0.3096317513229448,2.8713089681449224,0.6518974697794235
1.49,-0.560856844562155,14.322041784029393,3.076669572931698,13.578684416300476,3.094746681142624e-15,1.2608614922439993,22.184423606257816,2.6130146918418697e-15,-0.2519469559737619,5.825762846381816,0.21095931159388615,11.507090577072457,-1.5032674879748333e-16,0.6114208167385532,10.946890701802559,2.168404344971009e-15,0.30890988858839313,2.865710261337812,0.6494406755054462
1.5,-0.5596581941027723,14.293947767951725,3.0711353385392615,13.539221126378077,1.6930901125533637e-15,1.2586722984999557,22.131549771934594,1.0016164601282102e-16,-0.25147374339518863,5.820771207229893,0.2110586434194298,11.493290105502231,2.410331777783414e-15,0.6116972722313072,10.93247910100451,9.71445146547012e-17,0.30818445070758366,2.8600766951198318,0.6469750262686484
1.51,-0.5584530574146939,14.265689341250528,3.065564296476722,13.499598976837845,1.2906342661267445e-15,1.2564683945714625,22.078424858745908,2.0104934749220474e-15,-0.25099759640533337,5.81571018075498,0.2111559374095175,11.479336049047264,3.02636931120081e-15,0.6119677258195557,10.917914586578533,-1.627170620466245e-15,0.3074554610093605,2.8544083590672047,0.6445006687519068
1.52,-0.5572414641170085,14.237267007003632,3.0599564910751327,13.459819778748765,-5.551115123125783e-17,1.2542497923894191,22.02505066420906,-1.4063599307871264e-15,-0.25051852121744417,5.810579267279946,0.21125114688835264,11.465227761800556,4.369802740819941e-16,0.6122320422272866,10.903196606267393,-2.220446049250313e-16,0.3067229428995643,2.8487053441867802,0.6420177501621326
1.53,-0.5560234439910435,14.208681272529514,3.0543119680795825,13.419885345978694,1.1102230246251565e-16,1.2520165043481135,21.971428990225817,-7.276351830093342e-16,-0.2500365241313016,5.805377970299242,0.2113442251571783,11.450964609308018,-6.480670255266333e-17,0.6124900861333387,10.888324620059343,4.565792188770956e-15,0.3059869198597419,2.8429677429224043,0.6395264182147748
1.54,-0.5547990269796378,14.179932649396676,3.0486307746622066,13.37979749503587,-1.6237011735142914e-15,1.2497685433103953,21.917561642969645,3.9658887271746233e-16,-0.24955161153378388,5.80010579657204,0.21143512550116667,11.436545968732002,-5.683965888155515e-16,0.6127417221921915,10.873298100361156,1.141448047192739e-15,0.3052474154458539,2.83719564916104,0.6370268211182039
1.55,-0.55356824318641,14.151021653432805,3.0429129594350965,13.339558044909591,-1.6514567491299204e-15,1.2475059226128224,21.863450432772794,4.66538547567617e-16,-0.2490637898994259,5.7947622562150825,0.2115238011963878,11.421971229011863,3.018928126759181e-15,0.6129868150548652,10.858116532168093,-1.7486012637846216e-15,0.30450445328698406,2.831389158238709,0.6345191075579573
1.56,-0.5523311228750203,14.121948804733789,3.0371585724629893,13.299168816911486,-4.996003610813204e-16,1.24522865607076,21.809097174014056,2.246030679422129e-16,-0.24857306579097183,5.789346862794909,0.21161020551679038,11.407239791021507,4.545625604846252e-16,0.6132252293901709,10.842779413230623,-6.366435156834882e-15,0.30375805708404846,2.8255483669461987,0.6320034266805891
1.57,-0.5510876964684245,14.092714627672446,3.0313676652758548,13.258631634515769,2.0261570199409107e-15,1.2429367579834425,21.754503685006505,5.794310987776701e-16,-0.24807944585991865,5.783859133419737,0.2116942917412508,11.392351067723936,-1.252158853288902e-15,0.6134568299056391,10.827286254218873,4.3680337125096e-15,0.30300825060850584,2.819673373534604,0.6294799280778034
1.58,-0.5498379945481261,14.063319650907173,3.025540290881159,13.217948323201066,-1.457167719820518e-15,1.2406302431389988,21.69967178788577,-4.412722535532027e-15,-0.24758293684705945,5.778298588830897,0.21177601316065098,11.377304484322833,-3.612764926629042e-17,0.6136814813692407,10.811636578882826,2.3037127760972e-15,0.30225505770106664,2.813764277720508,0.6269487617697581
1.59,-0.5485820478534171,14.033764407390269,3.0196765037760276,13.17712071029127,1.6792123247455493e-15,1.238309126819433,21.644603308498393,6.736137509740598e-16,-0.24708354558301376,5.772664753493663,0.211855323085002,11.362099478410947,1.464342088883762e-16,0.6138990486306837,10.795829924210347,7.0915495697931874e-15,0.30149850227040337,2.8078211806910254,0.6244100781887494
1.6,-0.5473198872806198,14.004049434376178,3.013776359959336,13.136150624795643,-1.4155343563970746e-15,1.2359734248055665,21.589300076290804,-3.319994764674171e-15,-0.246581278988756,5.766957155687756,0.21193217485060917,11.346735500115479,-2.8134053229868184e-15,0.614109396643054,10.779865840581783,5.908468159177005e-15,0.3007386082918637,2.801844185108727,0.6218640281625125
1.61,-0.5460515438823141,13.974175273429395,3.0078399169433445,13.095039897251121,-2.275957200481571e-15,1.2336231533819293,21.533763924198304,2.272363027928134e-15,-0.24607614407613485,5.761175327597208,0.2120065218272693,11.331212012240282,1.5690660661087314e-15,0.6143123904846645,10.76374389192098,2.0469737016526324e-16,0.29997539980617927,2.795833395116075,0.6193107628972648
1.62,-0.544777048866569,13.944142470432299,3.0018672337654446,13.053790359562264,-2.9282132274488504e-15,1.2312583293416197,21.477996688534745,7.711739470476261e-16,-0.24556814794838608,5.75531880539976,0.21207831742550998,11.315528490404976,1.7636873440916943e-15,0.6145078953807971,10.747463655843667,-1.5265566588595902e-15,0.29920890091818286,2.7897889163399348,0.6167504339608226
1.6300000000000001,-0.5434964335961584,13.913951575592653,2.9958583709994397,13.01240384484353,-1.1518563880486e-15,1.2288789699911136,21.422000208882245,-1.4346048796880315e-15,-0.24505729780063928,5.749387129355734,0.21214751510386784,11.299684423180736,6.167526409831155e-16,0.6146957767257856,10.731024723802006,1.5334955527634975e-15,0.2984391357955191,2.783710855895572,0.614183193265328
1.6400000000000001,-0.5422097295877799,13.88360314345096,2.989813390766841,12.97088218725995,-2.5396351688300456e-15,1.2264850931550229,21.36577632798159,1.0691575967928472e-15,-0.24454360092041852,5.743379843896335,0.21221406837618573,11.2836793122231,1.2376983068133765e-15,0.6148759001051542,10.714426701225934,-2.7755575615628914e-16,0.2976661286673614,2.777599322390655,0.6116091930498686
1.6500000000000001,-0.5409169685112594,13.853097732887564,2.9837323567477796,12.929227221869315,6.938893903907228e-17,1.2240767171808102,21.309326891622682,8.614005318638646e-16,-0.24402706468813076,5.737296497711377,0.2122779308189588,11.267512672401343,1.0208284379213586e-15,0.6150481313177442,10.697669207661306,-8.673617379884035e-17,0.29688990382312863,2.771454425928821,0.6090285858630661
1.6600000000000001,-0.5396181821887569,13.822435907129497,2.9776153341920186,12.887440784462392,1.3877787807814457e-17,1.2216538609434675,21.252653748535757,-4.3411264403906465e-16,-0.2435076965775547,5.731136643836442,0.21233905607870254,11.251184031924783,-8.808191856961431e-16,0.6152123363978976,10.680751876904914,-1.2732870313669764e-15,0.29611048561120223,2.765276278113316,0.6064415245455699
1.67,-0.5383134025939608,13.7916182337572,2.971462389929354,12.845524711406227,-2.3592239273284576e-16,1.2192165438501203,21.195758750282618,2.8590989388429253e-15,-0.24298550415631437,5.7248998397394955,0.21239739787934866,11.234692932465606,1.3717122598379261e-15,0.6153683816381482,10.663674357134934,-1.8596235662471372e-15,0.2953278984376464,2.759064992050005,0.6038481622119721
1.68,-0.537002661851282,13.760645284710895,2.9652735923801,12.803480839485832,-2.2065682614424986e-15,1.216764785844618,21.138643751148628,-9.322588613081863e-16,-0.24246049508635187,5.71858564740686,0.21245291002968297,11.218038929278642,-1.802087370997231e-15,0.6155161336115109,10.64643631103918,1.0408340855860843e-17,0.2945421667649301,2.752820682350417,0.6012486522331071
1.69,-0.5356859922350363,13.7295176362968,2.959049011565313,12.761311005745997,-9.43689570931383e-16,1.2142986074120412,21.081310608034954,-6.460455813980109e-16,-0.2419326771243874,5.712193633428506,0.2125055464307798,11.201221591317683,1.9863704001007185e-15,0.6156554591941401,10.629037415939115,-1.3808398868775384e-15,0.29375331511064895,2.746543465134533,0.5986431482179011
1.7,-0.5343634261686242,13.698235869193066,2.9527887191167523,12.719017047334168,1.887379141862766e-15,1.2118180295831729,21.023761180351244,4.52678335693458e-16,-0.24140205812237525,5.705723369082905,0.2125552610834916,11.184240501348576,-1.9693649431351675e-15,0.6157862255879649,10.61147736391051,-1.863093013199091e-15,0.29296136804624895,2.7402334580332606,0.5960318039952079
1.71,-0.5330349962237044,13.666800568455473,2.9464927882866787,12.676600801342904,-1.1102230246251565e-16,1.2093230739389154,20.965997329908774,2.3181527820237543e-15,-0.240868646027948,5.6991744304209755,0.21260200809594484,11.167095256058843,-2.0689101609206242e-15,0.6159083003434628,10.593755861900505,4.423544863740858e-15,0.29216635019575643,2.733890780190734,0.5934147735954526
1.72,-0.5317007351193613,13.635212323522946,2.9401612939574804,12.634064104652744,1.8457457784393227e-15,1.206813762614665,20.908020920814135,-2.5215971787017916e-15,-0.24033244888485727,5.69254639834967,0.21264574169106318,11.149785466164158,-2.0054203828427045e-15,0.616021551382362,10.575872631841348,1.0408340855860843e-16,0.29136828623450406,2.7275155522664174,0.5907922112323031
1.73,-0.5303606757212673,13.6034717282227,2.9337943126509156,12.591408793776111,-4.579669976578771e-16,1.2042901183046066,20.849833819363297,-2.3556754945541726e-15,-0.23979347483340166,5.685838858714599,0.21268641621409534,11.132310756511343,-1.823614925109936e-15,0.6161258470206852,10.557827410759792,-5.828670879282072e-16,0.2905672008878657,2.7211078964368203,0.5881642712839215
1.74,-0.5290148510408347,13.571579380775246,2.927391922537391,12.548636704700023,-8.326672684688674e-16,1.2017521642659807,20.791437893936084,-5.02541682990661e-16,-0.2392517321108506,5.6790514023822025,0.21272398614018634,11.114670766177937,1.8403389553787617e-15,0.6162210559915499,10.539619950883644,5.676015213396113e-15,0.2897631189299841,2.7146679363972046,0.5855311082744309
1.75,-0.5276632942343703,13.539535883799127,2.9209542034448126,12.505749672730772,-6.938893903907228e-17,1.1991999243232863,20.732835014891414,4.0441863352364427e-16,-0.23870722905185776,5.672183625321135,0.21275840608194524,11.0968651485686,1.6421564332481865e-15,0.6163070474682903,10.521250019744002,9.922618282587337e-16,0.28895606518251254,2.708195797362867,0.5828928768549959
1.76,-0.526306038602216,13.507341844315283,2.9144812368672595,12.462749532338162,1.5543122344752192e-15,1.1966334228724125,20.674027054462645,-1.3126886747326415e-15,-0.23815997408886488,5.665235128682953,0.2127896307970252,11.078893571507908,6.0072571882988e-16,0.6163836910874617,10.502717400274037,-3.7470027081099033e-16,0.2881460645133511,2.7016916060702343,0.5802497317849508
1.77,-0.524943117587887,13.474997873751379,2.9079731059737157,12.419638116998556,-1.457167719820518e-15,1.1940526848847395,20.615015886653804,-8.402564719180291e-16,-0.23760997575250073,5.658205518882151,0.21281761519573286,11.060755717329869,-2.1598348067645187e-15,0.616450856971745,10.484021890904618,2.5326962749261384e-16,0.2873331418353863,2.695155490777983,0.5776018279129945
1.78,-0.5235745647772047,13.442504587945578,2.9014298956160234,12.37641725904228,-7.216449660063518e-16,1.191457735911159,20.555803387136045,1.5911446151536252e-15,-0.23705724267196585,5.651094407675167,0.21284231434862977,11.042451282964052,5.782995686392568e-16,0.6165084157535289,10.4651633056544,8.187894806610529e-16,0.28651732210523884,2.6885875812673934,0.5749493201576302
1.79,-0.5222004138974207,13.409862607150334,2.8948516923372014,12.333088789496909,9.992007221626409e-16,1.1888486020860511,20.496391433144787,-1.1956314742791758e-16,-0.2365017835754156,5.6439014122392726,0.2128636834941603,11.023979980018277,4.883286818939707e-16,0.6165562385975888,10.446141474218628,2.4320823133194835e-15,0.28569863032200504,2.681988008843041,0.5722923634884624
1.8,-0.5208206988163394,13.377072556035722,2.8882385843791956,12.289654537933759,6.522560269672795e-16,1.1862253101311877,20.436781903377412,2.030705798625903e-15,-0.23594360729032687,5.636626155249962,0.21288167804626124,11.005341534857925,-1.68843841936528e-16,0.6165941972246208,10.426956242051977,3.2959746043559335e-16,0.28487709152601254,2.6753569063329343,0.5696311129065669
1.81,-0.5194354535414308,13.344135063692569,2.881590661690455,12.246116332314323,-9.992007221626409e-16,1.1835878873595904,20.37697667789137,5.914674369581537e-16,-0.23538272274386196,5.629268264958197,0.2128962536020118,10.986535688681826,1.9827534635368242e-15,0.6166221639343451,10.407607470448749,6.591949208711867e-16,0.2840527307975689,2.6686944080884434,0.5669657234252453
1.82,-0.5180447122189381,13.311050763635304,2.874908015933439,12.202475998835915,3.802513859341161e-15,1.1809363616793158,20.3169776380029,-7.193404011151096e-16,-0.23481913896321976,5.62182737526648,0.2129073659492516,10.967562197594752,-2.749997389467427e-15,0.616640011628815,10.388095036618786,-1.124100812432971e-15,0.28322557325571834,2.6620006499841873,0.5642963500505008
1.83,-0.5166485091329818,13.27782029380453,2.868190740491724,12.15873536177925,2.914335439641036e-16,1.178270761597183,20.25678666618645,-6.834035460201882e-16,-0.23425286507597837,5.614303125804326,0.2129149710742214,10.948420832676529,6.247422792580917e-16,0.6166476138355486,10.368418833759943,1.3877787807814457e-17,0.2823956440570034,2.6552757694175027,0.5616231477616345
1.84,-0.5152468787046555,13.244444296569311,2.861438930477004,12.114896243355503,1.0130785099704553e-15,1.1755911162224433,20.196405645974423,1.7101192864414378e-15,-0.23368391031043048,5.6066951620028975,0.2129190251692047,10.929111380047724,-1.516536576730927e-15,0.6166448447310107,10.348578771126013,-3.2890357104520263e-15,0.281562968394225,2.6485199053077992,0.5589462714914326
1.85,-0.5138398554911145,13.210923418729147,2.854652682735819,12.070960463554002,1.5265566588595902e-16,1.1728974552703706,20.13583646185763,-4.956080830426741e-16,-0.23311228399590497,5.599003135168796,0.21291948464014798,10.909633640931924,1.1988301883253632e-15,0.6166315791636352,10.328574774091589,3.122502256758253e-16,0.28072757149520955,2.6417331980956713,0.5562658761067354
1.86,-0.5124274741846648,13.177258311515738,2.847832095856064,12.026929839990826,2.0816681711721685e-15,1.1701898090658134,20.075080999186433,7.199426415406074e-16,-0.23253799556308555,5.591226702557093,0.21291630611429915,10.88998743171464,6.691528519573451e-16,0.6166076926773271,10.30840678421228,-9.159339953157541e-16,0.2798894786215793,2.6349157897417648,0.5535821163884863
1.87,-0.5110097696118376,13.143449630594354,2.840977270173226,11.982806187757784,-1.5681900222830336e-15,1.167468208546657,20.01414114407225,4.095121602728396e-16,-0.23196105454431243,5.583365527443476,0.21290944644783003,10.870172583998855,1.8084425533213618e-15,0.6165730615347448,10.288074759281198,-1.817990202823694e-15,0.2790487150675252,2.628067823725396,0.5508951470119122
1.8800000000000001,-0.5095867767324652,13.109498036065041,2.834088307776671,11.938591319269808,-3.622102617839573e-15,1.1647326852672275,19.953018783289906,-2.0281907460472683e-15,-0.23138147057388003,5.575419279195564,0.21289886273344083,10.850188944657166,1.0486072010639186e-15,0.6165275627402075,10.267578673382484,-1.1449174941446927e-16,0.2782053061585852,2.6211894450432305,0.54820512252702
1.8900000000000001,-0.5081585306387457,13.075404192463333,2.827165312515222,11.894287044117021,4.787836793695988e-16,1.1619832714016443,19.891715804180315,-3.303115092101287e-16,-0.23079925338832286,5.567387633343381,0.21288451230798336,10.830036375880473,8.192212557059158e-16,0.6164710740634202,10.246918516939044,-1.1587952819525071e-15,0.27735927725042286,2.6142808002072386,0.5455121973382241
1.9000000000000001,-0.5067250665543064,13.041168768760965,2.8202083900030077,11.849895168912967,-2.220446049250313e-16,1.159219999747083,19.830234094554147,-1.4121008024662609e-15,-0.23021441282669064,5.559270271648999,0.21286635276003957,10.809714755223533,-1.8025945319743997e-15,0.6164034740623587,10.22609429675819,-6.036837696399289e-16,0.27651065372761574,2.6073420372429683,0.5428165256847242
1.9100000000000001,-0.5052864198332584,13.006792438365977,2.8132176476248323,11.80541749714555,-2.220446049250313e-16,1.156442903726984,19.768575542595823,-6.60250959198176e-16,-0.22962695883081494,5.5510668821752285,0.21284434193750953,10.789223975646909,2.9300466302631823e-15,0.6163246421065223,10.20510603607234,-4.2674197509029455e-16,0.27565946100244343,2.600373305687323,0.5401182616204618
1.92,-0.5038426259592443,12.972275879122664,2.806193194541314,11.760855829028486,-7.632783294297951e-17,1.1536520173941884,19.706742036768183,-1.1322067059799578e-15,-0.22903690144556513,5.542777159353479,0.21281843795517566,10.768563945555718,2.216249000996668e-16,0.6162344584001965,10.183953774575798,1.1102230246251565e-15,0.27480572451367924,2.5933747565861385,0.5374175589939919
1.93,-0.5023937205444856,12.937619773311305,2.799135141693909,11.716211961352707,4.2327252813834093e-16,1.1508473754340118,19.64473546571798,-1.9708277690350757e-15,-0.22844425081909503,5.534400804050769,0.2127885992022525,10.747734588835069,4.1895467181059373e-16,0.6161328040055314,10.162637568457917,8.465450562766819e-16,0.2739494697253906,2.5863465424916567,0.5347145714284804
1.94,-0.5009397393288171,12.902824807647352,2.7920436018098096,11.671487687336933,-2.2898349882893854e-15,1.1480290131672326,19.58255771818184,-2.2095773459876195e-15,-0.22784901720307696,5.5259375236356565,0.21275478434990916,10.726735844882121,2.5348041164153807e-15,0.6160195608654851,10.141157490432391,1.1275702593849246e-15,0.27309072212574015,2.5792888174599002,0.5320094523017475
1.95,-0.4994807181787201,12.867891673280537,2.7849186894063,11.626684796481923,7.91033905045424e-16,1.1451969665530277,19.52021068289293,-7.820866960235769e-17,-0.22725121095292938,5.517387032043545,0.21271695235878896,10.70556766863492,2.7863529964756474e-16,0.615894611827016,10.119513629762107,-4.215378046623641e-15,0.2722295072257907,2.5722017370475108,0.5293023547260117
1.96,-0.49801669308634905,12.832821065793528,2.77776052079528,11.581805074421812,-3.0531133177191805e-16,1.1423512721918263,19.457696248488354,1.7287407763912316e-15,-0.2266508425280307,5.508749049840749,0.2126750624864831,10.684230030597877,-2.4034990806352688e-15,0.6157578406639986,10.097706092280347,-5.904998712225051e-15,0.27136585055831836,2.565085458308797,0.5265934315278277
1.97,-0.49654770016855115,12.79761368520033,2.770569214087298,11.536850302778296,1.3322676295501878e-15,1.1394919673280963,19.39501630341711,7.042072046003459e-16,-0.22604792249192338,5.500023304287871,0.2126290742950015,10.662722916864041,-7.248879375240332e-16,0.6156091321002183,10.075735000407953,-1.3010426069826053e-15,0.2704997776766278,2.5579401397922967,0.523882835227878
1.98,-0.4950737756658814,12.762270235944305,2.763344889195636,11.491822259012947,2.518818487118324e-15,1.1366190898530544,19.332172735848772,-2.37035055212359e-15,-0.22544246151251002,5.491209529402105,0.21257894765820143,10.641046329134129,-1.058479264185049e-15,0.6154483718320118,10.053600493166943,-6.904199434387692e-16,0.2696313141533714,2.5507659415374344,0.5211707180210425
1.99,-0.4935949559416115,12.726791426896005,2.7560876678399064,11.446722716282654,-1.1796119636642288e-16,1.1337326783073096,19.269167433583007,6.607191566597708e-16,-0.22483447036223564,5.482307466018661,0.21252464276919172,10.619200284732344,-1.5426296384293326e-15,0.6152754465513138,10.03130272618936,-6.349087922075114e-16,0.2687604855793759,2.5435630250707146,0.5184572317559958
2.0,-0.49211127748073197,12.691177971350475,2.7487976735496766,11.401553443293174,3.7470027081099033e-16,1.1308327718834275,19.206002283959414,1.085489133169739e-15,-0.2242239599182609,5.4733168618511705,0.2124661201477143,10.597184816618924,4.297956347442647e-16,0.6150902439682217,10.008841871722918,-5.898059818321144e-16,0.2678873175624711,2.536331553401962,0.5157425279152058
2.0100000000000002,-0.49062277688895023,12.655430587024458,2.741475031667793,11.35631620415419,2.498001805406602e-16,1.1279194104284203,19.14267917376849,-1.9654997200386094e-16,-0.2236109411626234,5.464237471551168,0.21240334064748098,10.574999973399597,2.4539084465460955e-16,0.6148926528337392,9.986218118632209,-3.434752482434078e-16,0.2670118357263268,2.529071691020312,0.5130267575946811
