migration_action,repo_target,source_path,sha256,size_bytes,status,size_risk,reason,final_decision
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/make_resolved_figures.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/make_resolved_figures.py,a8f74a787b0af005f814cf1222b15ab04d15df072db0fadd88ceaea23c311db2,11587,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/matched_symmetry_audit.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/matched_symmetry_audit.py,3ef780dbd6dfa7d788e98a30dc986d6e73998cf69448fcc812849ed5c3110be4,6873,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/matched_symmetry_final.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/matched_symmetry_final.py,ffac41fcfaa977a47f39a3201bb079038a05c05df005f9e44d8c0605686a6d0c,1641,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/resolve_branch_topology.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/resolve_branch_topology.py,550333a1ea3842e63a87d2750450a6bbb9d5d8aa9b58ec819359a955de9b14e9,3606,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/shape_scaling_audit.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/shape_scaling_audit.py,79757a4815644d7ff67824595611db079d76f1d516fb50542b1c8111d19f6a21,3300,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/thermal_cluster_audit.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/thermal_cluster_audit.py,1813606a131d67f182a7f39935642c9b2e628d3648320dc592626eed89e00d01,7162,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/thermal_stationarity_analysis_provenance.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/thermal_stationarity_analysis_provenance.py,7d121ae4c0d8d33566b41b572a1b415371ec69ea78960ab8fa9878a6aa4e7962,2462,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/thermal_stationarity_sim_provenance.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/thermal_stationarity_sim_provenance.py,c19d1798c42ad32c17474519613f726ee8f50bd71948edf95d33194665efc8b9,3660,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/triangle_branch_audit.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/triangle_branch_audit.py,9bbdafc7f55490a1bf34328d1fe38d168f70837a31610a201d507a454cec1725,3180,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/triangle_ground_switch.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/triangle_ground_switch.py,9f336c5d16c29cde253d49e3a3712c051aba03ad0909347cd5b65691e7865e74,2751,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/vector_mode_map.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/provenance_scripts/vector_mode_map.py,5593ccf03a3ef70d26e40a74d037e4dd97c12139bb454ad44d1f08fc4359a335,3043,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/recompute_stationary_thermal.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/recompute_stationary_thermal.py,3d12fce9718f47cc3e70ee81574b7e814d2c982cddc490c6fff5006a9731aba6,878,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/reports/AUDIT_RESOLUTION_REPORT.md,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/reports/AUDIT_RESOLUTION_REPORT.md,5fe5b1423565417de70c87f094c0993c46d205482a4b0a3e685206208cf745d1,861,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/reports/CANONICAL_BASELINE_REPORT.md,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/reports/CANONICAL_BASELINE_REPORT.md,054d383db6ce999c1c443e033cdc867297edf9f427f40292d0b01951bf115d5e,5672,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/requirements.txt,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/requirements.txt,463b51d2d4f031011d652b9af93e6427c081d78254e200a28edeff1f967773f0,74,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/canonical_analysis_v17.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/canonical_analysis_v17.py,01627a2ee2cd29ba8ae80ea0cf2828cd98a9162c6b332f1ffaf4a1f320d75067,21837,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/dft_guided_material_v12.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/dft_guided_material_v12.py,3dbb2ef66165b519ee48de20e34ed855e319cb3877f2f5952e710adcff671356,10403,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/janus_fourier_landscapes_v12.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/janus_fourier_landscapes_v12.py,f2b1ffc29da25d053fa534145d2d1896cdfb33441928d4b12a218961114942d9,7446,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/make_figure7_v17.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/make_figure7_v17.py,ff6b2cbd040613f8bf8ab7e8ff0847e805d62265a1341264e25468c52011f0f5,4240,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/make_figure8_v17.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/make_figure8_v17.py,0e5d2eb929e892ab8952aafe8d7d7b34ca2e77cbf7d955edf2b9f2e3037ef1c8,5501,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/make_figure9_v18.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/make_figure9_v18.py,7247a4e5057973a73c85075ba1ac48b9b0910dd4a485f31b0ed19c9423488f17,3981,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/new_physics_v18.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/new_physics_v18.py,88277be504516ebd14ed95273b25e894ba1a059696728616c94ad30e4b68d993,17736,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/run_dft_material_validation_v12.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/run_dft_material_validation_v12.py,51d7f4fc14d6598872f4620a3703ce50109c12b9aa9097a5d18d4a0db5b20674,8442,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/validate_v12_outputs.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/validate_v12_outputs.py,3248297073e8618733aed92574283318eec85b71ccebd9f022c2cd341ddfc232,4461,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/validate_v17_release.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/validate_v17_release.py,d694af76263dd49cc778f8ec3e964efc4ea391d8b6171752861d2a34c57be70b,5099,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/validate_v18_release.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/source/validate_v18_release.py,99960c866b3663a49cdfd0428c5aa52d0b848d9eea49cb04e7b47a80aeff4d14,2818,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/validate_canonical_baseline.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/validate_canonical_baseline.py,81dee3d39f297d6444b9c7306bbd661a4de36575624f86c952e9698cebe52846,3023,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/validate_release.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/validate_release.py,01b591dcad6f4e74eb78e995f051694fa02789fc5a8c329c7733ba713c4b675e,5767,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/N17_CURRENT_REPRODUCIBILITY_RELEASE_REPORT.md,janus_n17_repro_release/N17_CURRENT_REPRODUCIBILITY_RELEASE_REPORT.md,da911306815794274eeba9a9e9a99db525c09c018d244602fd6a7f0daec34bb9,1972,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/N17_GATE_SUMMARY.json,janus_n17_repro_release/N17_GATE_SUMMARY.json,58be541d3675f5b1c6c007f0f62828b7a737c1d1807cb89d342b647f3911ca41,296,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/clean_recompute_stationary_thermal.csv,janus_n17_repro_release/clean_recompute_stationary_thermal.csv,14213eb745833b86204d2ccf57eaa5864c03aca84aaaebbb14f827845fc67a69,1021,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/clean_validate_baseline.txt,janus_n17_repro_release/clean_validate_baseline.txt,1d7509513f2403769f0c9b003a41e08f64e1543096ee94e92fb116686f19eb8e,182,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/clean_validate_release.txt,janus_n17_repro_release/clean_validate_release.txt,a325ab19aae411101a2754201fea3be9833ceaaed08b4ec30e1d5dc376615038,33,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,reproducibility/sha256_check.txt,janus_n17_repro_release/sha256_check.txt,06eee83b07a8b2bc801e7114fd58628ffb37df4fba14671dc8e203287a72e999,6000,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_acs_nano_venue/Janus_MoSSe_ACSNano_Structured_Manuscript_v7.docx,janus_acs_nano_venue/Janus_MoSSe_ACSNano_Structured_Manuscript_v7.docx,8a1a810296a61b15462de4fedcc7de76ee37bb0812d0d2d775466aa148133b59,3855349,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_acs_nano_venue/acs_nano_preformat_audit.txt,janus_acs_nano_venue/acs_nano_preformat_audit.txt,19e029ca0755546b0525f04fd0ebfa8e177b58140251aa5a2d2c87c60c5962a3,1047,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_acs_nano_venue/acs_nano_submission_manifest_preformat.json,janus_acs_nano_venue/acs_nano_submission_manifest_preformat.json,440484ef9fcdd9b5c586bf88b23c2d7dabcee3a61bd67ccf7bfa23a598fee97c,1976,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_acs_nano_venue/add_ai_acknowledgment.py,janus_acs_nano_venue/add_ai_acknowledgment.py,43b7624c159e321473d410ac4ed2b6e808a79841dcace6fb54e6a1fe128f547b,1429,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_acs_nano_venue/apply_acs_nano_structure.py,janus_acs_nano_venue/apply_acs_nano_structure.py,8ff5f6ab7582a79a8b6d31285349be044249a9c37988497b09834cbc88cc02be,3547,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_audit/angeli_differential_audit.json,janus_audit/angeli_differential_audit.json,6ddcdf43a3d4c3bf450de44e9e586dc797f16caa276f70ea2222916dd0c3ce33,2980,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_audit/audit_angeli_differential.py,janus_audit/audit_angeli_differential.py,26878fbbad21e54c6be79cc346bf859696338469b5dd471c619fddd60e57cb29,5113,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease.zip.sha256,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease.zip.sha256,f234d369d0d528f8a817aa47aa089dbf46a78d32ef5655777de75a3870d4e17f,116,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_baseline_gate/baseline_dependency_audit.py,janus_baseline_gate/baseline_dependency_audit.py,acd5c659d4feec046d289646120ea0d8b3323d8c5c034995eade41623fbec21c,6868,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_baseline_gate/baseline_dependency_audit_summary.json,janus_baseline_gate/baseline_dependency_audit_summary.json,df04d40c45076d714dcf32ccb82c08339a16cc2fdc42b98621f6313793cc099f,637,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_baseline_gate/canonical_baseline.patch,janus_baseline_gate/canonical_baseline.patch,25abb40031f48747fb5ac2558917d543117e40f780f07cc655c5da2fb67ccc0c,7402,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_baseline_gate/investigate_disk_R8.py,janus_baseline_gate/investigate_disk_R8.py,9fcaaad0be0a33c62b49f6daea354147015b5a94e2e1b4ee538b93854cf4e4a7,4085,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_baseline_gate/shape_branch_connectivity_audit.py,janus_baseline_gate/shape_branch_connectivity_audit.py,961a573044e370c956ba4f183d8ca95b7c1b231730cb2133e48dc1ef2a11f09b,5657,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_baseline_gate/shape_branch_connectivity_summary.json,janus_baseline_gate/shape_branch_connectivity_summary.json,99811898c86bad9dcb4f6cde41f01339984c4f1c075d974200102bbb7a07eb1d,274,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_baseline_gate/validate_canonical_baseline.py,janus_baseline_gate/validate_canonical_baseline.py,03de496cd8bb66c196f4bee0d67bce8dc6619b847a7f1decf29d8cad116380b4,2784,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/CONTINUOUS_SHA256SUMS.txt,janus_branch_gate/CONTINUOUS_SHA256SUMS.txt,4bf16f8f869c52a7f0a819f5e82323199088b2fa7838648fd956e85b864ad863,541,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/N1_CONTINUOUS_INTERVAL_VERIFICATION_REPORT.md,janus_branch_gate/N1_CONTINUOUS_INTERVAL_VERIFICATION_REPORT.md,0b5d53cecdd09c5f9a04bfed383c9a2a554db07e7abdc37c070b066474f0acae,3528,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/N1_PREPARED_BRANCH_GATE_REPORT.md,janus_branch_gate/N1_PREPARED_BRANCH_GATE_REPORT.md,4b7dfa8de942f6390fd862499813ae0ec441b39bdcc58e8155b0367b8c281990,5292,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/SHA256SUMS.txt,janus_branch_gate/SHA256SUMS.txt,35b40bfb6554f1bdcfb20f4957c0d67cae0539d65b38d15f0570fd64913b4e92,507,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/audit_full_hessian.py,janus_branch_gate/audit_full_hessian.py,f5131eebc7b79308b3daec3c9ed4a72e3688386ba703232d0168b233f7b7a53d,4812,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/branch_folds_independent.csv,janus_branch_gate/branch_folds_independent.csv,b37fc35aae6771b6710f5452452ab30237d5893f0ad0ac15f1f699b815f6560f,13114,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/branch_gate_summary.json,janus_branch_gate/branch_gate_summary.json,aad700bb59d9174de023f17588933126f592459f3b065586d8cfc15919602cb6,681,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/continuous_branch_verification_summary.json,janus_branch_gate/continuous_branch_verification_summary.json,cf14775eb16f4a8a6c35b2ca1a711d63126c3d1d998a72c9218605052201d547,1824,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/continuous_margin_DeltaFminus.png,janus_branch_gate/continuous_margin_DeltaFminus.png,3976888b1f6d63411c62c0bf6f37b0f63339c51191645d4241621b4d60854ae9,55512,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/continuous_margin_DeltaFplus.png,janus_branch_gate/continuous_margin_DeltaFplus.png,1bf5edb8eb812312e40c5ccf0ebf41e3018a757c912c3c35e6da4d64c863ecdd,53744,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/continuous_margin_DeltaU.png,janus_branch_gate/continuous_margin_DeltaU.png,ee0c91a97a5b4af4f3220defd8b4671d1a8239c04f36bb252a52213170633299,61257,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/continuous_prepared_branch_dense.csv,janus_branch_gate/continuous_prepared_branch_dense.csv,ae03666e733a9b753e8f577be14fca23be75bc9413b5b5506d89dcb99c49c021,190442,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/continuous_prepared_branch_verification.py,janus_branch_gate/continuous_prepared_branch_verification.py,e1aa2872030f12885c28867f561aea1d3f2c8133fd255f94371f19c4789e1722,11464,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/continuous_stationary_checkpoints.csv,janus_branch_gate/continuous_stationary_checkpoints.csv,b25cfe65eeb0121d833a03197d00495e6d65595af60ad969db9b0874c023ee51,1682,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/continuous_vs_prior_025deg.csv,janus_branch_gate/continuous_vs_prior_025deg.csv,111b1fd39c17dd8673a480ef8bb2711031dfb664635784ac898dced3db49014d,1548,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/debug_theta3.py,janus_branch_gate/debug_theta3.py,ea024aded9ec67c29a19e3a564ca6093e4ceb33f06684d3327fdcbf7502c27da,1368,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/full_hessian_audit.json,janus_branch_gate/full_hessian_audit.json,9596551977d2cba08c8ae7e0e022f9659d8ab1b8ef6090d8368d8c37721bbbc0,7811,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/global_envelope_spotcheck.csv,janus_branch_gate/global_envelope_spotcheck.csv,06fa9aa40a5b7aed3a5a2f86202cbfa83f38d79ff21d76029d75ed93cf816292,642,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/independent_prepared_branch_audit.py,janus_branch_gate/independent_prepared_branch_audit.py,4c69e170876e7fb76f726d343a649ac14ca993e0dd911553a4d4c5100ca17c88,10589,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/nongeneric_point_audit.json,janus_branch_gate/nongeneric_point_audit.json,1ef40cf8aece6b4b0f5728dbc95b27ab908a56b60caae73922a58431437bd29a,1393,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/nongeneric_point_audit.py,janus_branch_gate/nongeneric_point_audit.py,5a55bb40c29b028f2d5efd36d070ff57e69d3b07b4820534c4e30ceb1e1d75f3,3005,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/nongeneric_point_stability_check.csv,janus_branch_gate/nongeneric_point_stability_check.csv,cb194ad69e6aaa4fabe48f24c10160f08f17185e434e3c416e17f2145176ccad,217,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/prepared_vs_global_summary.csv,janus_branch_gate/prepared_vs_global_summary.csv,206828ba872f4e956f0cacba9fb30c65804a2a1bd83f4be51a7a1595b76d1c32,2618,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/redteam_force_direction_scan.py,janus_branch_gate/redteam_force_direction_scan.py,354ac66c9badf17399e831b253a394bf980c9ab57a85704cb858f4beffdfc03b,2939,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/redteam_gsfe_parameter_sensitivity.py,janus_branch_gate/redteam_gsfe_parameter_sensitivity.py,432b9f2676d52dbf595c6fcaaf4636a8f1988fa3073b031222155a10cde17a79,3327,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/special_branch_link.json,janus_branch_gate/special_branch_link.json,40a86b1dafb88a9fbcbee490d0d34fc59ece4362b389c066a3a171a3f7dcb4b9,339,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/special_branch_link.py,janus_branch_gate/special_branch_link.py,d8fe41a8b8b5a7e4b758feac33470a6660fd2b7def8e56ae2ef2b444a9c7fec3,2132,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_branch_gate/stationary_points_21x21.csv,janus_branch_gate/stationary_points_21x21.csv,dee61eff7b746016215fa7f9654d1817facfa21b7849edb896dc669175c24dfb,8136,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_dependency_audit/DEPENDENCY_AUDIT_REPORT.md,janus_dependency_audit/DEPENDENCY_AUDIT_REPORT.md,bce56ef247caac69b3c7b280bf6e395f200bfd7c2a5eed351751960bf12c07e6,6423,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_dependency_audit/dependency_audit_exact_roots.json,janus_dependency_audit/dependency_audit_exact_roots.json,80f58e3a27ce119ec3936c3af07c51f4d5c1d8ef0c85ca1b0ee8fb0f917850e7,4549,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_dependency_audit/dependency_audit_exact_roots.py,janus_dependency_audit/dependency_audit_exact_roots.py,f5a46aa98a1e6bc5fab4f9745a4c51fcf4672f4feee7211d3139ef7a486eb7f8,13137,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_dependency_audit/dependency_audit_summary.json,janus_dependency_audit/dependency_audit_summary.json,6cbdd8bdff4b9418e052395413eea1c1add0b71526f7d4c80adaf53eeb3a1510,2535,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_dependency_audit/edge_reconstruction_recomputed.csv,janus_dependency_audit/edge_reconstruction_recomputed.csv,36e10247a69819a382bdeb80c1f7e6bea0b4787b7142430f7206d5f454463e46,15050,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_dependency_audit/exact_endpoint_solver.patch,janus_dependency_audit/exact_endpoint_solver.patch,1319f030538ba5a5717437b41758c485de6809c41fea9ea6cca916788aadfb7b,2090,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_dependency_audit/factorization_recomputed.csv,janus_dependency_audit/factorization_recomputed.csv,04b985c61f4baf9b505dfbd43944977cb0800106ead54e3b2517ea54eed6e8e5,8112,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
KEEP,research-os/janus_dependency_audit/odd_sector_recomputed.csv,janus_dependency_audit/odd_sector_recomputed.csv,7c545521fe63adc27f004dae32120bdce3a47440733938ac8abda7a5b6f0f24e,18345,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact.",APPROVED
