family,shape,N,Theta,theta_deg,Fp,Fm,Fp_norm,Fm_norm,rho,hard_p,hard_m,res_p,res_m
hex,shell18,1027,4.0,0.12481729588285931,3.4621085869966017,1.4131420033981417,0.9933971731707456,0.993606191291554,0.4202792339813978,16.617594124853177,26.154542642670215,9.680652860220525e-15,6.338365441157334e-14
hex,shell18,1027,5.0,0.15602161985357413,3.4491396485819426,1.4080178698676267,0.9896759418932124,0.9900033185521682,0.4202296859760588,16.50467107822011,26.01019415051593,1.5708860603378963e-14,7.221391954121427e-14
hex,shell18,1027,6.0,0.18722594382428895,3.433265742488789,1.4017466263178122,0.9851211761936778,0.9855938916133262,0.42016833902586387,16.36761585008162,25.83470340202664,1.1575406981951522e-14,3.04014620162927e-14
hex,shell18,1027,7.0,0.2184302677950038,3.4144748144966326,1.394323769194689,0.9797294173046659,0.9803747439431895,0.42009475134873275,16.206995932609676,25.62862140643603,3.632393035743512e-15,1.3655994792394285e-14
hex,shell18,1027,8.0,0.24963459176571862,3.3927541569728086,1.385744460644493,0.9734970189724417,0.9743424739575993,0.4200084287832375,16.023473262025,25.39259036235793,1.1872830103148097e-14,2.2516507292514637e-14
hex,shell18,1027,9.0,0.28083891573643344,3.3680911332508385,1.3760037585707472,0.9664203553058921,0.9674936067774242,0.419908838272666,15.817799855082624,25.127339376269134,4.972165568862231e-15,9.927951986320938e-15
hex,shell18,1027,10.0,0.31204323970714826,3.3404739795330127,1.3650968729322879,0.9584960508697594,0.9598247744364264,0.41979542302838835,15.590812790614162,24.833679679935095,6.6036306476415176e-15,6.404662926845514e-14
hex,shell18,1027,11.0,0.3432475636778631,3.3098926703667604,1.3530194445950903,0.9497212290193651,0.9513329119471203,0.41966761918858947,15.34342855472013,24.5124994067652,1.3958470090869769e-14,8.312181166641142e-15
hex,shell18,1027,12.0,0.3744518876485779,3.276339832351617,1.339767842712336,0.9400937740743386,0.9420154663941799,0.41952487375902714,15.076636777073524,24.164757990661187,2.011517674330078e-14,7.083194594970394e-15
hex,shell18,1027,13.0,0.4056562116192928,3.239811689584449,1.3253394763233735,0.9296126025991361,0.9318706160254111,0.4193666635966402,14.791493395893252,23.79148025331771,2.7053812000715418e-15,3.727556728704488e-14
hex,shell18,1027,14.0,0.4368605355900076,3.2003090234796274,1.309733115637011,0.9182779388082236,0.9208974961519584,0.4191925151752385,14.489113300172477,23.393750247188873,1.6705640320078133e-14,1.9013142661079485e-14
hex,shell18,1027,15.0,0.4680648595607224,3.1578381290725432,1.2929492183009907,0.9060915889622094,0.9090964285543852,0.41900202486017374,14.170662509066217,22.972704921541542,4.3802365271566304e-14,3.5513374361294934e-14
hex,shell18,1027,16.0,0.49926918353143723,3.1124117497677912,1.2749902558610502,0.8930572095790168,0.8964691510220579,0.41879487941825505,13.837349959402433,22.52952767826388,8.507996921622829e-16,5.772746277181792e-15
hex,shell18,1027,17.0,0.530473507502152,3.0640499727743498,1.2558610355798308,0.8791805643648134,0.8830190436299528,0.4185708765059517,13.490418982309636,22.065441882482997,3.246182018834135e-14,5.551977679538245e-14
hex,shell18,1027,18.0,0.5616778314728669,3.0127810682203,1.235569012819904,0.8644697649846772,0.8687513483809199,0.41832994491952213,13.131138558149564,21.581704390671952,3.0493312968475125e-14,1.0475785445759923e-14
hex,shell18,1027,19.0,0.5928821554435817,2.9586422561892833,1.214124589294964,0.8489354911515476,0.8536733789115944,0.418072164463785,12.760794444446095,21.079599155884033,7.687176671808805e-16,1.0358029778741055e-15
hex,shell18,1027,20.0,0.6240864794142965,2.9016803877159973,1.1915413926573752,0.8325911860270875,0.8377947170755548,0.41779778541651064,12.380680273238983,20.56043096612492,1.5258119507508397e-15,3.757340500778519e-15
hex,shell20,1261,0.0,0.0,3.4851202323700723,1.4222355051564721,1.0,1.0,0.4203658421252656,16.820108412143277,26.412876826421353,1.7838401791723786e-15,5.988270375482281e-14
hex,shell20,1261,1.0,0.02816063585180762,3.4836835179375925,1.4216677011601175,0.9995877575702738,0.9996007665437292,0.42036048484144256,16.807383010920653,26.39666393515256,4.3547733069320287e-14,3.538919452471878e-14
hex,shell20,1261,2.0,0.05632127170361524,3.4793719719729097,1.419963783465786,0.998350627807967,0.9984027106042214,0.4203443673402051,16.76926009817058,26.348077155364123,1.7638739528707072e-14,7.99006305782672e-15
hex,shell20,1261,3.0,0.08448190755542286,3.472181449167495,1.4171222545697093,0.9962874212825139,0.9964047792589735,0.4203173537833156,16.705899211213094,26.267271805570694,2.847567199933107e-15,6.529663318640778e-15
hex,shell20,1261,4.0,0.11264254340723048,3.4621052486496606,1.4131406837268918,0.9933962152850146,0.9936052634063726,0.4202792214676959,16.617565126971463,26.1545055432818,3.60426045656435e-14,5.6033768560716486e-14
hex,shell20,1261,5.0,0.1408031792590381,3.449134422445372,1.4080158036211021,0.989674442336175,0.9900018657361492,0.4202296663319912,16.504626182562077,26.010136572746475,1.330828712189184e-14,6.197204618736644e-14
hex,shell20,1261,6.0,0.1689638151108457,3.4332582003371357,1.4017436437715487,0.9851190120928288,0.9855917945300705,0.4201683105955649,16.36755192191267,25.834621170839576,5.844289781796161e-14,4.2840103399456005e-14
hex,shell20,1261,7.0,0.19712445096265332,3.414464524184202,1.394319698775066,0.9797264646626493,0.9803718819561216,0.42009471245643937,16.206910067984406,25.62851056501586,4.805394377691675e-14,1.8793768205724863e-14
hex,shell20,1261,8.0,0.22528508681446097,3.392740682863573,1.385739128981141,0.9734931527904057,0.974338725166817,0.420008377749667,16.023362822471576,25.39244720542959,3.883949830413563e-15,1.1793182991767175e-14
hex,shell20,1261,9.0,0.2534457226662686,3.3680740371655378,1.3759969907281662,0.9664154498552445,0.9674888481825527,0.41990877344048194,15.817662498726836,25.12716048045797,1.2557195121516101e-14,5.3900843528298305e-15
hex,shell20,1261,10.0,0.2816063585180762,3.340452822251145,1.3650884928369797,0.9584899801231404,0.9598188822369434,0.4197953427972762,15.59064649928208,24.83346193087121,2.3405759189611714e-15,9.849567675639256e-14
hex,shell20,1261,11.0,0.3097669943698838,3.309867013706491,1.3530092756700332,0.9497138672474438,0.951325761988467,0.4196675220603184,15.343231656592089,24.51224002269356,1.896301849732868e-14,5.426444061951322e-15
hex,shell20,1261,12.0,0.3379276302216914,3.2763092418346984,1.339755708726018,0.9400849966104696,0.9420069347647316,0.41952475839263187,15.07640796451204,24.164454542380433,3.2628247271202026e-14,5.887644348190215e-15
hex,shell20,1261,13.0,0.36608826607349904,3.2397757376714598,1.325325202455565,0.9296022867676605,0.9318605798058422,0.41936652887299025,14.791231738168914,23.791130680331847,2.8317018016420938e-14,6.859667526594245e-14
hex,shell20,1261,14.0,0.39424890192530665,3.2002672933480536,1.3097165297582607,0.9182659650085291,0.9208858343148786,0.41919236027051865,14.488818250851548,23.393352870017274,2.929653535751551e-14,1.3239352561759738e-14
hex,shell20,1261,15.0,0.4224095377771143,3.1577902188888545,1.2929301524578274,0.9060778418945348,0.9090830230086129,0.4190018493268686,14.170333907950738,22.972258450193358,6.2285338804465035e-15,2.469907239621831e-14
hex,shell20,1261,16.0,0.45057017362892193,3.1123572773898993,1.2749685479535577,0.893041579593748,0.8964538877921542,0.4187946832721282,13.836988028997396,22.529031216939533,7.213435802129008e-15,2.9563441045105616e-14
hex,shell20,1261,17.0,0.47873080948072955,3.0639885808053284,1.2558365312134738,0.8791629489125684,0.8830018141582738,0.4185706603170431,13.490024318906734,22.064894930619488,9.276146872281853e-15,5.709390661800144e-14
hex,shell20,1261,18.0,0.5068914453325372,3.0127124293208225,1.235541567308708,0.8644500701406256,0.86873205093609,0.41832970990484136,13.130712117731136,21.58110684049953,9.808719194517915e-15,4.478551272490675e-15
hex,shell20,1261,19.0,0.5350520811843448,2.9585660785460552,1.2140940697887792,0.8489136331844909,0.8536519200842244,0.41807191257918164,12.760337523718952,21.078951286704427,3.197356824358436e-14,5.635765863919162e-14
hex,shell20,1261,20.0,0.5632127170361524,2.9015964205549185,1.191507680362072,0.8325670929813731,0.8377710133393023,0.4177975194448951,12.38019448622159,20.55973343556215,3.0818892123446494e-14,5.232394470296083e-15
disk,R6,127,0.0,0.0,3.4851202323700723,1.4222355051564721,1.0,1.0,0.4203658421252656,16.820108412143277,26.412876826421353,1.7838401791723786e-15,5.988270375482281e-14
disk,R6,127,1.0,0.08873565094161139,3.4836916807179485,1.421670927239468,0.99959009975069,0.9996030348595876,0.4203605152723056,16.807455251848676,26.39675599090585,2.935435559343911e-14,7.913686097178518e-14
disk,R6,127,2.0,0.17747130188322277,3.479404646140492,1.419976697423855,0.9983600031423612,0.9984117906461851,0.4203444892939041,16.769548185193184,26.34844455184616,7.562454595009061e-15,1.1505543357009967e-14
disk,R6,127,3.0,0.26620695282483414,3.4722550505891503,1.4171513464998744,0.996308540043632,0.9964252343313295,0.4203176290096912,16.70654413049562,26.268095358367603,5.290942360583078e-14,9.85010641755161e-14
disk,R6,127,4.0,0.35494260376644554,3.462236299077916,1.4131924887994967,0.99343381812782,0.9936416885078533,0.42027971270410047,16.61870353653618,26.155961986140007,1.9286059777502323e-14,1.4819884326457892e-14
disk,R6,127,5.0,0.44367825470805694,3.449339578992048,1.408096915793828,0.9897333087548341,0.9900588971999481,0.4202304374723897,16.506388758275243,26.012396995126476,2.8582619359500694e-15,1.5756967858247937e-14
disk,R6,127,6.0,0.5324139056496683,3.43355427246973,1.4018607252915654,0.9852039652975545,0.9856741167049791,0.42016942664048484,16.370061780303047,25.83784952408085,1.0369962582933715e-14,2.8339136222846055e-14
disk,R6,127,7.0,0.6211495565912797,3.4148684752495746,1.3944794844283208,0.9798423720168981,0.980484230194283,0.42009623919092953,16.210281287163603,25.632862254380747,2.6740947968817106e-14,2.26791216424649e-14
disk,R6,127,8.0,0.7098852075328911,3.393269613559511,1.3859484241590836,0.9736449210683047,0.9744858844644043,0.4200103811038178,16.027699081763327,25.398067783645786,1.642436999520844e-15,1.2001380133807982e-14
disk,R6,127,9.0,0.7986208584745025,3.3687451488727223,1.3762626625176289,0.9666080147202817,0.9676756469149,0.4199113184960741,15.823055856664066,25.13418445647433,3.923588680975845e-14,1.9880507185735094e-14
disk,R6,127,10.0,0.8873565094161139,3.3412833587025434,1.3654174534936905,0.9587282893911204,0.9600501805384681,0.4197984924150888,15.5971763282975,24.842011705431595,1.1981041877597038e-14,3.655735345340673e-15
disk,R6,127,11.0,0.9760921603577252,3.310874180087531,1.3534084580066619,0.9500028576735661,0.9516064344475509,0.41967133511460664,15.35096375101119,24.52242496007409,1.2003409424846746e-14,9.895116150328625e-14
disk,R6,127,12.0,1.0648278112993366,3.277510101069805,1.3402320331288398,0.9404295641303941,0.9423418472325296,0.4195292876130159,15.085393836256824,24.176370185287166,1.0363995597887178e-14,1.7504664784665318e-15
disk,R6,127,13.0,1.153563462240948,3.2411870843419845,1.3258855354365096,0.9300072503202566,0.9322545602534635,0.41937181830893866,14.801508111884498,23.804858112564453,4.343083206301372e-14,5.932031807681943e-14
disk,R6,127,14.0,1.2422991131825594,3.201905506377346,1.3103676341474055,0.9187360242661915,0.9213436378128114,0.41919844240855625,14.500406767046618,23.408958229127805,7.731293487623244e-15,1.116319030267746e-15
disk,R6,127,15.0,1.3310347641241707,3.159671094814807,1.2936786295416733,0.9066175294233846,0.9096092910430785,0.41900874190669457,14.183241039124331,22.989792590044907,3.393521698014129e-14,7.606766894142621e-14
disk,R6,127,16.0,1.4197704150657822,3.1144958466902044,1.275820772062852,0.8936552081510764,0.8970531022726003,0.4188023858629074,13.851205209784531,22.548529517843562,3.0824350422514047e-14,1.0292369205975518e-14
disk,R6,127,17.0,1.5085060660073935,3.066398910333776,1.2567985774569843,0.879854554759064,0.8836782466056585,0.41857915072983015,13.505528287036107,22.086377252634943,2.321316938027108e-14,7.083744754888572e-14
disk,R6,127,18.0,1.597241716949005,3.015407414427735,1.2366191333325254,0.8652233533926298,0.8694897074704055,0.418338940529941,13.147465458231284,21.6045776135418,9.586504724325971e-15,1.8611571997755593e-14
disk,R6,127,19.0,1.6859773678906163,2.961557228879128,1.2152923926107702,0.8497718963529437,0.8544944829492677,0.418081806748278,12.7782894044449,21.104399729366115,1.4293554010104573e-15,6.56278501537033e-15
disk,R6,127,20.0,1.7747130188322278,2.904893643849041,1.1928314494847074,0.8335131789337307,0.838701779810703,0.41780796792580027,12.399281568596596,20.587133893009756,3.130127628172121e-14,2.7264611037215903e-14
disk,R8,241,0.0,0.0,3.4851202323700723,1.4222355051564721,1.0,1.0,0.4203658421252656,16.820108412143277,26.412876826421353,1.7838401791723786e-15,5.988270375482281e-14
disk,R8,241,1.0,0.06441566264008308,3.483693800052815,1.421671764852177,0.9995907078602314,0.999603623800523,0.42036052316940326,16.807474004024716,26.396779887901566,9.2379782717782e-15,2.2919918097126414e-14
disk,R8,241,2.0,0.12883132528016616,3.4794131275895404,1.4199800497901107,0.9983624367597066,0.9984141477566943,0.4203445208904174,16.76962290304194,26.348539860764426,5.379075000499364e-14,4.821679145493738e-15
disk,R8,241,3.0,0.19324698792024925,3.4722741484357593,1.4171588961879167,0.9963140198679524,0.9964305426561567,0.42031770012836295,16.70671116689843,26.268308773049547,1.951795179663895e-15,5.005025922873393e-15
disk,R8,241,4.0,0.25766265056033233,3.4622702840793305,1.4132059263765429,0.9934435695852012,0.9936511367159717,0.42027983918953293,16.618997849489627,26.156338885213046,3.5756429642596983e-14,8.415696956312444e-16
disk,R8,241,5.0,0.3220783132004154,3.449392739471868,1.4081179408835545,0.9897485623117491,0.9900736803280942,0.4202306351777191,16.50684343456011,26.012981026271177,1.6662959807728554e-14,4.17367791347838e-14
disk,R8,241,6.0,0.3864939758404985,3.433630910320785,1.4018910456220364,0.9852259553139514,0.9856954354882334,0.4201697114003908,16.370707637738953,25.838682295089534,2.7405190573676455e-14,3.932293244843531e-14
disk,R8,241,7.0,0.4509096384805816,3.4149728959617844,1.3945208124813016,0.9798723338848532,0.9805132887101412,0.42009662678912973,16.211146573601077,25.633983156528227,6.3539416045469964e-15,2.5920459606238452e-14
disk,R8,241,8.0,0.5153253011206647,3.3934061097905213,1.3860024711628836,0.9736840864978766,0.9745238859090343,0.42001088725232977,16.028809285813374,25.399513969313677,2.1318213665233556e-14,1.738827989058119e-14
disk,R8,241,9.0,0.5797409637607478,3.368917977544887,1.3763311296780025,0.9666576051678535,0.9677237874374264,0.4199119588545745,15.824433641413245,25.135990988771205,1.6220126576621742e-15,4.6852662612908084e-14
disk,R8,241,10.0,0.6441566264008308,3.341496712124633,1.3655020205261823,0.9587895077732318,0.9601096411778526,0.41979928269189065,15.598841594962662,24.844211892833087,4.815981325514164e-14,1.355910177609144e-14
disk,R8,241,11.0,0.708572289040914,3.3111321521418007,1.35351076921402,0.9500768786648287,0.9516783713433654,0.4196722913055862,15.35293383477263,24.52505088397821,1.0325143637213285e-14,5.350721898558681e-14
disk,R8,241,12.0,0.772987951680997,3.2778166500585226,1.3403536814533987,0.9405175235028916,0.9424273804118926,0.41953042645155686,15.087683831463494,24.17945342296175,2.9655799135069246e-14,6.461039539174569e-14
disk,R8,241,13.0,0.8374036143210801,3.2415459946263327,1.3260280451036395,0.9301102339364355,0.9323547614273291,0.41937315801802205,14.804131318625931,23.80843065238145,2.6520958426560654e-14,2.3754465035343897e-14
disk,R8,241,14.0,0.9018192769611632,3.202320351448498,1.3105324426966645,0.9188550574826927,0.9214595177417412,0.41920000386588757,14.503375245863944,23.413053569364287,2.366993248994288e-14,2.2014782305031307e-14
disk,R8,241,15.0,0.9662349396012463,3.1601452048866703,1.2938670702109925,0.9067535677922935,0.9097417871512378,0.41901055035479357,14.186566255595153,22.994447007016323,2.718538989287106e-14,4.2424232639775634e-14
disk,R8,241,16.0,1.0306506022413293,3.115032284281725,1.2760340576423004,0.8938091304136537,0.8972030672950421,0.4188044733192608,13.85489874600388,22.553783483850566,8.205053586622807e-15,6.096027977500702e-14
disk,R8,241,17.0,1.0950662648814125,3.067000457600281,1.257037786856819,0.8800271592106746,0.8838464391440725,0.41858155927820895,13.509602592794561,22.09227697928151,9.395168987375444e-15,3.433121845831604e-14
disk,R8,241,18.0,1.1594819275214956,3.016076576202823,1.2368852022105439,0.8654153587555647,0.8696767854030362,0.4183417267051091,13.151934611039199,21.61117669153873,2.143208836686644e-14,6.865411009703261e-15
disk,R8,241,19.0,1.2238975901615785,2.9622962555042816,1.2155861094716507,0.849983948327016,0.8547010006882888,0.41808504726597134,12.78316984449059,21.111760832085192,2.4359992278456096e-14,3.5543854395876655e-14
disk,R8,241,20.0,1.2883132528016616,2.9057045779277964,1.1931534586957013,0.8337458636116432,0.8389281904226069,0.41781176706545253,12.40459277205515,20.595330507901338,1.1396711080328884e-15,1.1659144375823285e-14
disk,R10,367,0.0,0.0,3.4851202323700723,1.4222355051564721,1.0,1.0,0.4203658421252656,16.820108412143277,26.412876826421353,1.7838401791723786e-15,5.988270375482281e-14
disk,R10,367,1.0,0.052199575097188054,3.483694504060261,1.4216720430868286,0.9995909098640072,0.9996038194324354,0.42036052579448596,16.807480235146826,26.396787827941885,8.570210980905407e-15,1.1947067596601614e-14
disk,R10,367,2.0,0.10439915019437611,3.4794159446326214,1.4199811631528803,0.9983632450655593,0.9984149305825804,0.42034453141329325,16.769647750573785,26.348571545417663,2.4540349389939886e-14,4.768683521883412e-14
disk,R10,367,3.0,0.15659872529156416,3.4722804904733215,1.4171614028158743,0.9963158396150886,0.9964323051124788,0.4203177238854432,16.70676678479427,26.268379778989488,1.3157301621876149e-14,1.8501954659492052e-13
disk,R10,367,4.0,0.20879830038875222,3.462281567588906,1.4132103863822527,0.9934468072093929,0.9936542726281985,0.42027988161023533,16.61909600465754,26.15646440474626,5.611587794091821e-15,5.013772640969641e-14
disk,R10,367,5.0,0.2609978754859403,3.449410386482941,1.4081249169381642,0.989753625841813,0.9900785853206812,0.42023070179379307,16.506995349110362,26.013175704226036,1.4782325904954695e-14,1.756501115799005e-15
disk,R10,367,6.0,0.3131974505831283,3.433656348659724,1.4019011033240882,0.9852332544420281,0.9857025072439415,0.4201698078268304,16.370923828762628,25.83896005672556,1.1058477121305149e-14,2.5463503647438245e-14
disk,R10,367,7.0,0.3653970256803164,3.4150075584646897,1.3945345204402912,0.9798822797405465,0.9805229270287882,0.420096758667805,16.211436690415567,25.634357024442977,2.794916811025074e-14,1.3392259004810535e-15
disk,R10,367,8.0,0.41759660077750443,3.393451432228006,1.3860204007198484,0.9736970910528023,0.974536492511035,0.42001106014888384,16.02918194506032,25.39999586771571,3.8186601607561483e-14,5.585843145514462e-14
disk,R10,367,9.0,0.4697961758746925,3.368975394991005,1.3763538541782583,0.9666740801937607,0.967739765452441,0.4199121780984077,15.82489626090819,25.13659153395571,3.082305002081608e-14,4.143176122638704e-14
disk,R10,367,10.0,0.5219957509718806,3.3415676534908205,1.3655301140515015,0.9588098632736042,0.9601293942533575,0.41979955314823447,15.599400227748244,24.84494016922347,1.4826030650429596e-14,8.428050757723037e-15
disk,R10,367,11.0,0.5741953260690686,3.311218032588357,1.3535448046742908,0.950101520697479,0.9517023023028637,0.41967261706767883,15.3535930053998,24.525914205679932,9.492494317438526e-15,2.9976040244781307e-14
disk,R10,367,12.0,0.6263949011662566,3.2779188609913104,1.3403942279308843,0.9405468513096739,0.9424558893876132,0.41953081043983503,15.088446377086012,24.18045708139411,5.823499674758194e-14,4.492665735309022e-14
disk,R10,367,13.0,0.6785944762634447,3.241665890986791,1.326075664337447,0.9301446362963153,0.9323882433883931,0.4193736014719351,14.804998238019738,23.809577651199724,1.8542457652881333e-14,1.995333945938845e-14
disk,R10,367,14.0,0.7307940513606328,3.2024592360120407,1.3105876845909825,0.9188949082064217,0.9214983593359201,0.41920050571250667,14.504345559940136,23.41434434854029,6.047307676258227e-14,3.21547794641645e-14
disk,R10,367,15.0,0.7829936264578209,3.1603043092984464,1.29393046724898,0.9067992202809217,0.9097863627772559,0.4190111064365882,14.18763688334521,22.99587915859389,8.991543795213695e-15,1.1119068633277539e-13
disk,R10,367,16.0,0.8351932015550089,3.115212746579642,1.276106118088176,0.8938609112091169,0.8972537343228405,0.4188050754612158,13.856064400073343,22.555351462518082,2.001363685349593e-14,3.9508958691691195e-14
disk,R10,367,17.0,0.887392776652197,3.0672032960032447,1.257118986632593,0.8800853604747457,0.8839035322031893,0.41858219417155396,13.510855699013764,22.093971811485634,2.206107199702518e-14,1.9673272654653957e-14
disk,R10,367,18.0,0.939592351749385,3.0163026589724753,1.2369759753408494,0.865480229622157,0.8697406096641914,0.41834237458061374,13.153265256266625,21.612985687388772,4.774281466318736e-15,7.910157923393559e-14
disk,R10,367,19.0,0.991791926846573,2.9625462667231726,1.2156868370009692,0.8500556850827723,0.8547718240708815,0.41808568032386534,12.784565757024714,21.113667304746212,3.291845086387914e-14,2.7455510554928184e-15
disk,R10,367,20.0,1.0439915019437611,2.905978979059701,1.1932644559966865,0.833824598666278,0.8390062346709629,0.4178123476190808,12.406039338771091,20.597313505532263,1.754360426237935e-14,3.110835465606472e-14
disk,R12,517,0.0,0.0,3.4851202323700723,1.4222355051564721,1.0,1.0,0.4203658421252656,16.820108412143277,26.412876826421353,1.7838401791723786e-15,5.988270375482281e-14
disk,R12,517,1.0,0.04397994971335425,3.483693817033992,1.4216717715606733,0.999590712732711,0.9996036285173904,0.42036052323351225,16.80747415518349,26.396780080233075,3.2826909272879486e-15,1.6065600199271056e-14
disk,R12,517,2.0,0.0879598994267085,3.4794131944748528,1.4199800761821615,0.9983624559513866,0.9984141663134317,0.42034452115262005,16.7696235062566,26.348540625321363,5.669076788228131e-15,2.98889908091877e-14
disk,R12,517,3.0,0.13193984914006274,3.4722742951136807,1.417158953954253,0.9963140619548567,0.9964305832727326,0.42031770073784963,16.706712516220257,26.268310471299024,3.944487486995272e-14,4.440011373901356e-14
disk,R12,517,4.0,0.175919798853417,3.4622705356496093,1.413206025201996,0.9934436417693044,0.9936512062019696,0.4202798403136413,16.61900021905219,26.156341834294242,8.0981528626381e-15,5.76542774671571e-14
disk,R12,517,5.0,0.21989974856677122,3.449393114858001,1.4081180879148638,0.9897486700228488,0.990073783708518,0.4202306369932599,16.506847053125036,26.01298545307013,8.640249935491904e-15,1.8312015337562315e-14
disk,R12,517,6.0,0.2638796982801255,3.433631421324394,1.4018912451760832,0.985226101938336,0.9856955757983621,0.42016971406706377,16.37071264665787,25.83868826307285,1.511396262634858e-15,2.2658716656795075e-14
disk,R12,517,7.0,0.3078596479934797,3.4149735467653883,1.3945210660210028,0.9798725206226299,0.9805134669785788,0.42009663039706197,16.21115296472585,25.633990458891496,1.7447629581849694e-14,4.306988714979528e-14
disk,R12,517,8.0,0.351839597706834,3.393406896831137,1.3860027775388333,0.9736843123267042,0.974524101327612,0.4200108917335953,16.028816816803698,25.399521982965005,1.9229823831634853e-14,5.830290972336088e-14
disk,R12,517,9.0,0.3958195474201882,3.368918889584486,1.3763314856001891,0.9666578668631575,0.9677240376928765,0.4199119638459013,15.824441726965226,25.135998484806073,1.9494937295965227e-14,8.807501158147553e-14
disk,R12,517,10.0,0.43979949713354244,3.341497730238523,1.3655024211931226,0.9587897999048721,0.9601099228941639,0.4197992873325905,15.598849173691848,24.8442168004404,5.4717667833528434e-14,4.020676604513251e-14
disk,R12,517,11.0,0.4837794468468967,3.3111332492365917,1.3535112089874275,0.9500771934587864,0.9516786805561547,0.41967229395110084,15.352939212788428,24.52505000611817,2.1188697031332817e-14,8.995305837666105e-15
disk,R12,517,12.0,0.527759396560251,3.277817789422192,1.3403541544266129,0.9405178504252338,0.9424277129680778,0.41953042427885184,15.087684505034343,24.179442103645258,3.073983327404015e-14,2.6579254245818736e-14
disk,R12,517,13.0,0.5717393462736052,3.2415471269100915,1.326028545372737,0.9301105588273098,0.9323551131757531,0.4193731464945818,14.804123779694129,23.80840239692325,9.558223991257921e-15,1.701336378428097e-14
disk,R12,517,14.0,0.6157192959869594,3.2023214093853745,1.3105329641059975,0.9188553610409076,0.9214598843542545,0.4191999760488158,14.503354775504086,23.412999620542777,3.910786329037121e-14,1.0682471468577294e-14
disk,R12,517,15.0,0.6596992457003137,3.1601460949736957,1.2938676053112157,0.9067538231886547,0.9097421633900684,0.41901049598098433,14.186526711732142,22.994355881614993,1.8946922853329622e-14,1.3755487442844586e-14
disk,R12,517,16.0,0.703679195413668,3.1150328745912157,1.2760345955700894,0.8938092997936037,0.8972034455219862,0.4188043776411322,13.854832352796496,22.553640475542167,2.5064257183229177e-14,2.7507922499549156e-14
disk,R12,517,17.0,0.7476591451270221,3.0670005608433697,1.257038309823067,0.8800271888346421,0.8838468068512815,0.4185814015916431,13.509499740014753,22.09206363521009,5.587975401066016e-15,1.4299390831751354e-14
disk,R12,517,18.0,0.7916390948403764,3.0160759271466593,1.2368856802683692,0.8654151725191882,0.8696771215343052,0.4183414785067131,13.151783672490906,21.61087027121922,2.2794712898639278e-14,5.6516474011769615e-15
disk,R12,517,19.0,0.8356190445537307,2.9622944818362154,1.2155864932289724,0.8499834394010829,0.8547012705151356,0.4180846699635786,12.782957025070228,21.111333758344554,4.421035504384497e-15,3.7379968022126167e-14
disk,R12,517,20.0,0.8795989942670849,2.905701163656013,1.1931536696394582,0.8337448839404824,0.8389283387410508,0.4178112091468411,12.404301993514743,20.59474982049373,9.891940045729016e-15,3.582436122260193e-15
disk,R14,721,0.0,0.0,3.4851202323700723,1.4222355051564721,1.0,1.0,0.4203658421252656,16.820108412143277,26.412876826421353,1.7838401791723786e-15,5.988270375482281e-14
disk,R14,721,1.0,0.03724194613619294,3.48369316292696,1.421671513046383,0.9995905250470679,0.9996034467512277,0.4203605207948014,16.80746836606017,26.39677270330695,2.0512360444906844e-14,2.835305229635956e-14
disk,R14,721,2.0,0.07448389227238587,3.4794105762386147,1.4199790413752693,0.9983617046900058,0.998413438721631,0.42034451137738593,16.769600417790947,26.348511182144314,2.611204322210376e-14,8.701787739116997e-15
disk,R14,721,3.0,0.1117258384085788,3.472268397382502,1.4171566228417636,0.9963123696943935,0.9964289442245715,0.4203176786718524,16.706660823999897,26.268244469499315,1.690886898995745e-14,7.257767409804864e-15
disk,R14,721,4.0,0.14896778454477175,3.462260034428168,1.4132018740974845,0.993440628610291,0.9936482874838695,0.42027980092461065,16.618908967313896,26.15622512089226,1.0401664736613128e-15,8.090394937860702e-15
disk,R14,721,5.0,0.18620973068096466,3.4493766746722643,1.4081115881050665,0.989743952772183,0.9900692135724374,0.4202305751738613,16.506705785683273,26.012804373271575,7.975862989574224e-14,2.9837927217749128e-15
disk,R14,721,6.0,0.2234516768171576,3.4336076930281063,1.4018818617041595,0.9852192934798881,0.9856889781062853,0.4201696246733885,16.37051156842239,25.838429841263967,6.1669029449530805e-15,3.3617859122191885e-14
disk,R14,721,7.0,0.2606936229533505,3.4149411662628815,1.394508256674268,0.9798632295507735,0.9805044604907724,0.4200965083347789,16.210883115602186,25.63364260700625,1.2021637376023212e-14,4.4944152344328047e-14
disk,R14,721,8.0,0.2979355690895435,3.393364485027139,1.3859859921285624,0.9736721429319142,0.974512299196242,0.42001073210542456,16.02847025889509,25.39907374054515,1.3910720774963087e-14,7.100401348828437e-15
disk,R14,721,9.0,0.3351775152257364,3.368865053926919,1.3763101656439145,0.9666424195746919,0.9677090472386253,0.41991176217581627,15.824011744992738,25.13544029407515,1.572319331788158e-14,5.555801043199024e-14
disk,R14,721,10.0,0.3724194613619293,3.3414310682789643,1.3654760001340174,0.9587706723123892,0.9600913457604828,0.4197990398844173,15.59833048743192,24.843540818578475,3.2199100768737154e-14,3.645334813376289e-14
disk,R14,721,11.0,0.4096614074981223,3.3110523546920128,1.3534791131107473,0.9500539820516655,0.9516561133536318,0.4196719981617758,15.352328199149849,24.524250455684083,2.95480547700843e-14,6.838712343192612e-14
