T,hotelling_T2,crit95,ratio
0.5,229.9463813054533,6.015506913325657,38.22560336454306
0.55,128.1479168404996,6.015506913325657,21.302929027747282
0.6,87.92701888606186,6.015506913325657,14.616726429369464
0.65,54.15680922900188,6.015506913325657,9.002867091555121
0.7,38.05477828998939,6.015506913325657,6.326113299893277
