theta,FEM_Fp,VFF_Fp,Fp_rel_diff_pct,FEM_Fm,VFF_Fm,Fm_rel_diff_pct,FEM_rho,VFF_rho,rho_rel_diff_pct
1.5,2.934301757812501,2.935400390625001,0.037441030377149964,1.1902099609375,1.190478515625,0.022563639720196704,0.4228601870486564,0.4229212525740256,0.014441067577286582
3.0,1.5730224609375,1.5743652343750003,0.08536263599820959,0.6312744140625,0.6310058593750001,-0.04254167150092858,0.4272328548644339,0.4277553912234867,0.12230715711660789
